timestamp,bytes_used,bytes_total
1778080103.769184489,1318850560,29955719168
1778080103.978256660,1318850560,29955719168
1778080104.187956961,1318850560,29955719168
1778080104.397482046,1319211008,29955719168
1778080104.606730645,1318916096,29955719168
1778080104.816009511,1318916096,29955719168
1778080105.025398290,1318916096,29955719168
1778080105.235972014,1318916096,29955719168
1778080105.445480596,1318916096,29955719168
1778080105.654979350,1318916096,29955719168
1778080105.865054796,1318916096,29955719168
1778080106.076115207,1318916096,29955719168
1778080106.285981244,1318850560,29955719168
1778080106.497406695,1318850560,29955719168
1778080106.708971778,1318850560,29955719168
1778080106.921901825,1318850560,29955719168
1778080107.132911541,1318850560,29955719168
1778080107.343761712,1318916096,29955719168
1778080107.555703458,1318916096,29955719168
1778080107.767051943,1318916096,29955719168
1778080107.977000346,1318916096,29955719168
1778080108.187134707,1318916096,29955719168
1778080108.397348323,1318916096,29955719168
1778080108.608669130,1318916096,29955719168
1778080108.819783519,1318916096,29955719168
1778080109.030860131,1318916096,29955719168
1778080109.242782908,1318850560,29955719168
1778080109.454565566,1318850560,29955719168
1778080109.666594954,1318850560,29955719168
1778080109.875708420,1318850560,29955719168
1778080110.084523875,2869235712,29955719168
1778080110.293472954,3078262784,29955719168
1778080110.503167218,3078262784,29955719168
1778080110.712657936,3078262784,29955719168
1778080110.921853849,3078262784,29955719168
1778080111.132821875,3078262784,29955719168
1778080111.342370861,3078262784,29955719168
1778080111.550189877,3078262784,29955719168
1778080111.758857407,3078262784,29955719168
1778080111.968021993,3078262784,29955719168
1778080112.176880130,3078262784,29955719168
1778080112.385439382,3078328320,29955719168
1778080112.592952681,3078328320,29955719168
1778080112.800697188,3078328320,29955719168
1778080113.009081200,3078328320,29955719168
1778080113.217425155,3078328320,29955719168
1778080113.425857506,3078623232,29955719168
1778080113.634817661,3078328320,29955719168
1778080113.843094088,3078328320,29955719168
1778080114.051351634,3078328320,29955719168
1778080114.260084888,3078262784,29955719168
1778080114.468335621,3078262784,29955719168
1778080114.677326471,3132366848,29955719168
1778080114.886035747,3132366848,29955719168
1778080115.094229335,3132366848,29955719168
1778080115.302545698,3132366848,29955719168
1778080115.510949840,3132366848,29955719168
1778080115.718517060,3132366848,29955719168
1778080115.926415915,3132366848,29955719168
1778080116.134441943,3132366848,29955719168
1778080116.342276356,3132366848,29955719168
1778080116.549754938,3132366848,29955719168
1778080116.758230013,3132366848,29955719168
1778080116.965982762,3132366848,29955719168
1778080117.174602300,3132366848,29955719168
1778080117.382727032,3132727296,29955719168
1778080117.590593662,3132432384,29955719168
1778080117.798606621,3132432384,29955719168
1778080118.007280694,3132432384,29955719168
1778080118.215551738,3132432384,29955719168
1778080118.423463621,3132432384,29955719168
1778080118.632330730,3132432384,29955719168
1778080118.840898844,3132432384,29955719168
1778080119.048696927,3132432384,29955719168
1778080119.257414151,3132366848,29955719168
1778080119.466029444,3132366848,29955719168
1778080119.674556309,3132366848,29955719168
1778080119.883101994,3132366848,29955719168
1778080120.092178317,3132366848,29955719168
1778080120.300458881,3132366848,29955719168
1778080120.508689029,3132366848,29955719168
1778080120.717090730,3132366848,29955719168
1778080120.926048092,3132366848,29955719168
1778080121.134739710,3132366848,29955719168
1778080121.342611715,3132366848,29955719168
1778080121.551554302,3132366848,29955719168
1778080121.759249045,3132366848,29955719168
1778080121.967886752,3132366848,29955719168
1778080122.176529033,3132432384,29955719168
1778080122.385069132,3134529536,29955719168
1778080122.593415706,3134529536,29955719168
1778080122.801806879,3134529536,29955719168
1778080123.009921473,3134529536,29955719168
1778080123.218407954,3134529536,29955719168
1778080123.426382077,3134529536,29955719168
1778080123.634427577,3134529536,29955719168
1778080123.842631012,3134529536,29955719168
1778080124.050471900,3134529536,29955719168
1778080124.258507710,3134464000,29955719168
1778080124.466382625,3134464000,29955719168
1778080124.674666069,3134464000,29955719168
1778080124.882975044,3134464000,29955719168
1778080125.091131069,3134464000,29955719168
1778080125.299021049,3134464000,29955719168
1778080125.507449036,3134529536,29955719168
1778080125.715396812,3134529536,29955719168
1778080125.923531795,3134529536,29955719168
1778080126.131793298,3134529536,29955719168
1778080126.339779225,3134529536,29955719168
1778080126.548201752,3134529536,29955719168
1778080126.756680040,5051674624,29955719168
1778080126.964417462,5059334144,29955719168
1778080127.172376416,5059268608,29955719168
1778080127.380966019,6976536576,29955719168
1778080127.589497765,6976602112,29955719168
1778080127.798040788,6980423680,29955719168
1778080128.006836606,6976667648,29955719168
1778080128.214479814,7113052160,29955719168
1778080128.422853825,7113052160,29955719168
1778080128.630549617,7113052160,29955719168
1778080128.839003695,9030189056,29955719168
1778080129.047381300,9030189056,29955719168
1778080129.255631431,8071524352,29955719168
1778080129.464113989,9030127616,29955719168
1778080129.672356116,8071524352,29955719168
1778080129.881174412,8071524352,29955719168
1778080130.089671617,8071524352,29955719168
1778080130.298708172,6154391552,29955719168
1778080130.507488053,7114874880,29955719168
1778080130.716229526,7112994816,29955719168
1778080130.924445401,7113060352,29955719168
1778080131.133287904,7113060352,29955719168
1778080131.341481987,7113060352,29955719168
1778080131.549618621,7113060352,29955719168
1778080131.758314994,7113064448,29955719168
1778080131.966692418,7385829376,29955719168
1778080132.175280336,7658528768,29955719168
1778080132.383378631,9022361600,29955719168
1778080132.591387451,9022361600,29955719168
1778080132.799458527,9022361600,29955719168
1778080133.007325877,9022361600,29955719168
1778080133.215165033,9022361600,29955719168
1778080133.423251773,9022361600,29955719168
1778080133.630406389,9022361600,29955719168
1778080133.838067601,9022361600,29955719168
1778080134.045666664,9022361600,29955719168
1778080134.253728918,9022361600,29955719168
1778080134.461381381,9022361600,29955719168
1778080134.669781356,9022361600,29955719168
1778080134.878028450,9022361600,29955719168
1778080135.085443312,9022361600,29955719168
1778080135.293397101,9022361600,29955719168
1778080135.501195652,9022361600,29955719168
1778080135.708912175,9022361600,29955719168
1778080135.916807383,9022361600,29955719168
1778080136.124562789,9022361600,29955719168
1778080136.331865136,9022361600,29955719168
1778080136.539291698,9022361600,29955719168
1778080136.746799664,9022361600,29955719168
1778080136.954712002,9022361600,29955719168
1778080137.162466082,9022361600,29955719168
1778080137.370221137,9022427136,29955719168
1778080137.578312446,9022427136,29955719168
1778080137.786350071,9022427136,29955719168
1778080137.994308486,9022427136,29955719168
1778080138.202037054,9022492672,29955719168
1778080138.409891409,9022492672,29955719168
1778080138.617412936,9022492672,29955719168
1778080138.825137781,9022492672,29955719168
1778080139.033737934,9022492672,29955719168
1778080139.241280731,9022361600,29955719168
1778080139.449170104,9022361600,29955719168
1778080139.657532607,9295126528,29955719168
1778080139.866443765,7931297792,29955719168
1778080140.075776390,7931297792,29955719168
1778080140.284810419,7931297792,29955719168
1778080140.494463596,7885160448,29955719168
1778080140.705047828,7885160448,29955719168
1778080140.913695618,7885160448,29955719168
1778080141.121637711,7885094912,29955719168
1778080141.329292539,7885094912,29955719168
1778080141.538184901,7885094912,29955719168
1778080141.746577712,7885094912,29955719168
1778080141.954780983,10067222528,29955719168
1778080142.162528689,9248923648,29955719168
1778080142.370242790,9248923648,29955719168
1778080142.577526510,9248989184,29955719168
1778080142.785089756,9248989184,29955719168
1778080142.992618560,9248989184,29955719168
1778080143.201280874,9249054720,29955719168
1778080143.409262726,9249054720,29955719168
1778080143.617373983,9249054720,29955719168
1778080143.825777223,9249054720,29955719168
1778080144.033309010,9249054720,29955719168
1778080144.240135892,9248989184,29955719168
1778080144.447360562,9248989184,29955719168
1778080144.655166798,9248989184,29955719168
1778080144.863064653,9248989184,29955719168
1778080145.070521771,9248989184,29955719168
1778080145.278134813,9248923648,29955719168
1778080145.485669540,9248923648,29955719168
1778080145.693244406,9248923648,29955719168
1778080145.900773409,9248923648,29955719168
1778080146.108137741,9248923648,29955719168
1778080146.316114009,9248923648,29955719168
1778080146.523931088,9248923648,29955719168
1778080146.731470943,9248923648,29955719168
1778080146.939937723,9248989184,29955719168
1778080147.147835425,9248989184,29955719168
1778080147.355120679,9249054720,29955719168
1778080147.562382987,9249349632,29955719168
1778080147.770467935,9249054720,29955719168
1778080147.978622224,9249054720,29955719168
1778080148.186266176,9248989184,29955719168
1778080148.394292790,9248989184,29955719168
1778080148.602148813,9248989184,29955719168
1778080148.809981197,9248989184,29955719168
1778080149.018633869,9248989184,29955719168
1778080149.226566138,9248989184,29955719168
1778080149.436819321,7885160448,29955719168
1778080149.648638956,7885160448,29955719168
1778080149.858238759,7885160448,29955719168
1778080150.068386349,7885160448,29955719168
1778080150.277597964,7885160448,29955719168
1778080150.486274887,7885160448,29955719168
1778080150.694753416,7885160448,29955719168
1778080150.903674133,7885160448,29955719168
1778080151.111843478,7885160448,29955719168
1778080151.321020972,7885160448,29955719168
1778080151.528982780,8430690304,29955719168
1778080151.737164831,9248989184,29955719168
1778080151.945353151,9248989184,29955719168
1778080152.153763279,9248989184,29955719168
1778080152.361930855,9248989184,29955719168
1778080152.569766356,9248989184,29955719168
1778080152.777845341,9248989184,29955719168
1778080152.985014507,9248989184,29955719168
1778080153.193202041,9248989184,29955719168
1778080153.401214717,9248989184,29955719168
1778080153.609938468,9248989184,29955719168
1778080153.818244387,9248989184,29955719168
1778080154.026338347,9248989184,29955719168
1778080154.234989581,9248989184,29955719168
1778080154.442374847,9248989184,29955719168
1778080154.650571956,9248989184,29955719168
1778080154.858311929,9248989184,29955719168
1778080155.065343517,9248989184,29955719168
1778080155.272341246,9248989184,29955719168
1778080155.479937462,9248989184,29955719168
1778080155.687817244,9249120256,29955719168
1778080155.895702802,9249120256,29955719168
1778080156.103360045,9249120256,29955719168
1778080156.311592244,9249120256,29955719168
1778080156.519155953,9249120256,29955719168
1778080156.726892722,9249120256,29955719168
1778080156.935011708,9249120256,29955719168
1778080157.143555444,9248989184,29955719168
1778080157.351308231,9249054720,29955719168
1778080157.559151082,9249054720,29955719168
1778080157.767403492,9249054720,29955719168
1778080157.975287517,9249054720,29955719168
1778080158.183194837,9249054720,29955719168
1778080158.390146894,9249054720,29955719168
1778080158.598292598,9249054720,29955719168
1778080158.805745642,9249054720,29955719168
1778080159.015497789,7885225984,29955719168
1778080159.225090525,7885160448,29955719168
1778080159.434756970,7885160448,29955719168
1778080159.647379554,7885160448,29955719168
1778080159.857719528,7885160448,29955719168
1778080160.069302441,7885160448,29955719168
1778080160.280699801,7885160448,29955719168
1778080160.490738636,7885160448,29955719168
1778080160.700372799,7885160448,29955719168
1778080160.912190974,7885160448,29955719168
1778080161.123304772,7885160448,29955719168
1778080161.333113202,7885160448,29955719168
1778080161.542162017,7885160448,29955719168
1778080161.753685893,7885160448,29955719168
1778080161.965035637,7885160448,29955719168
1778080162.175103102,7885225984,29955719168
1778080162.385484843,7885225984,29955719168
1778080162.595645486,7885225984,29955719168
1778080162.805064291,7885225984,29955719168
1778080163.015268894,7885225984,29955719168
1778080163.225800026,7885160448,29955719168
1778080163.435145801,7885160448,29955719168
1778080163.645446355,7885160448,29955719168
1778080163.856533293,7885160448,29955719168
1778080164.065086039,7885160448,29955719168
1778080164.275933427,7885160448,29955719168
1778080164.487373554,7885160448,29955719168
1778080164.696983702,7885225984,29955719168
1778080164.906937709,7885225984,29955719168
1778080165.117180364,7885225984,29955719168
1778080165.327596301,7885291520,29955719168
1778080165.536421627,7885291520,29955719168
1778080165.745468968,7885291520,29955719168
1778080165.955622132,7885291520,29955719168
1778080166.166383553,7885225984,29955719168
1778080166.376490343,7885225984,29955719168
1778080166.584972997,7885225984,29955719168
1778080166.795104680,7885225984,29955719168
1778080167.005413973,7885225984,29955719168
1778080167.215986500,7885160448,29955719168
1778080167.425640737,7885455360,29955719168
1778080167.635503565,7885160448,29955719168
1778080167.845140699,7885160448,29955719168
1778080168.054172463,7885160448,29955719168
1778080168.264573101,7885160448,29955719168
1778080168.474199220,7885160448,29955719168
1778080168.684197633,7885160448,29955719168
1778080168.896392012,7885160448,29955719168
1778080169.107794306,7885160448,29955719168
1778080169.319184121,7885455360,29955719168
1778080169.530319518,7885160448,29955719168
1778080169.740949472,7885160448,29955719168
1778080169.951418690,7885160448,29955719168
1778080170.161164644,7885160448,29955719168
1778080170.371520017,7885160448,29955719168
1778080170.581385045,7885160448,29955719168
1778080170.791695502,7885160448,29955719168
1778080171.001567773,7885160448,29955719168
1778080171.212535096,7885160448,29955719168
1778080171.422848279,7885160448,29955719168
1778080171.634608016,7885160448,29955719168
1778080171.845115397,7885160448,29955719168
1778080172.055847978,7885160448,29955719168
1778080172.266562826,7885225984,29955719168
1778080172.476871668,7885225984,29955719168
1778080172.685974918,7885225984,29955719168
1778080172.895366777,7885225984,29955719168
1778080173.105406996,7885225984,29955719168
1778080173.314580850,7885225984,29955719168
1778080173.524081785,7885225984,29955719168
1778080173.735852634,7885225984,29955719168
1778080173.945723276,7885225984,29955719168
1778080174.156125543,7885225984,29955719168
1778080174.365442135,7885225984,29955719168
1778080174.574703809,7885225984,29955719168
1778080174.784346686,7885225984,29955719168
1778080174.994403053,7885225984,29955719168
1778080175.206792385,7885225984,29955719168
1778080175.417432933,7885225984,29955719168
1778080175.628452647,7885225984,29955719168
1778080175.838658515,7885225984,29955719168
1778080176.049414783,7885225984,29955719168
1778080176.260904085,7885160448,29955719168
1778080176.471673470,7885160448,29955719168
1778080176.680751959,7885160448,29955719168
1778080176.889681431,7885160448,29955719168
1778080177.099316574,7885160448,29955719168
1778080177.307938448,7885160448,29955719168
1778080177.517166034,7885160448,29955719168
1778080177.728172986,7885160448,29955719168
1778080177.938365555,7885160448,29955719168
1778080178.149066492,7885160448,29955719168
1778080178.359727812,7885160448,29955719168
1778080178.571263838,7885225984,29955719168
1778080178.782756201,7885225984,29955719168
1778080178.994143560,7885225984,29955719168
1778080179.204553432,7885225984,29955719168
1778080179.415580019,7885225984,29955719168
1778080179.625020609,7885225984,29955719168
1778080179.835327914,7885225984,29955719168
1778080180.046027363,7885225984,29955719168
1778080180.256315070,7885160448,29955719168
1778080180.465843362,7885160448,29955719168
1778080180.675770945,7885160448,29955719168
1778080180.885916952,7885160448,29955719168
1778080181.095401039,7885160448,29955719168
1778080181.304980002,7885160448,29955719168
1778080181.514138404,7885160448,29955719168
1778080181.724165839,7885160448,29955719168
1778080181.933462481,7885160448,29955719168
1778080182.144980361,7885160448,29955719168
1778080182.354566325,7885160448,29955719168
1778080182.565936654,7885160448,29955719168
1778080182.777986895,7885225984,29955719168
1778080182.988971146,7885225984,29955719168
1778080183.199607970,7885225984,29955719168
1778080183.409230081,7885225984,29955719168
1778080183.618842383,7885225984,29955719168
1778080183.828800694,7885225984,29955719168
1778080184.040066563,7885291520,29955719168
1778080184.250395119,7885225984,29955719168
1778080184.460452946,7885225984,29955719168
1778080184.671210809,7885225984,29955719168
1778080184.882617643,7885225984,29955719168
1778080185.093450191,7885225984,29955719168
1778080185.301750015,7885160448,29955719168
1778080185.509729066,7885160448,29955719168
1778080185.717995941,7885160448,29955719168
1778080185.926380432,7885160448,29955719168
1778080186.135081213,7885160448,29955719168
1778080186.343941226,7885160448,29955719168
1778080186.552345252,9248989184,29955719168
1778080186.760456731,9248989184,29955719168
1778080186.968802035,9248989184,29955719168
1778080187.176290671,9248989184,29955719168
1778080187.384484648,9249054720,29955719168
1778080187.592213461,9249054720,29955719168
1778080187.799890225,9249054720,29955719168
1778080188.007574291,9249054720,29955719168
1778080188.215591021,9249054720,29955719168
1778080188.422248738,9249054720,29955719168
1778080188.630107107,9249054720,29955719168
1778080188.837253284,9249054720,29955719168
1778080189.044046437,9249054720,29955719168
1778080189.251121164,9248989184,29955719168
1778080189.458089473,9248989184,29955719168
1778080189.665707544,9248989184,29955719168
1778080189.873400199,9248989184,29955719168
1778080190.080639141,9248989184,29955719168
1778080190.288123046,9248989184,29955719168
1778080190.494968506,9248989184,29955719168
1778080190.702767614,9248989184,29955719168
1778080190.910899385,9248989184,29955719168
1778080191.118898630,9248989184,29955719168
1778080191.327138521,9248989184,29955719168
1778080191.535063045,9248989184,29955719168
1778080191.743447721,9248989184,29955719168
1778080191.951235327,9248989184,29955719168
1778080192.158495216,9248989184,29955719168
1778080192.365921492,9248989184,29955719168
1778080192.573370055,9248989184,29955719168
1778080192.781139204,9249054720,29955719168
1778080192.988930578,9249054720,29955719168
1778080193.197341989,9249054720,29955719168
1778080193.405140873,9249054720,29955719168
1778080193.612908169,9249054720,29955719168
1778080193.820932902,9249054720,29955719168
1778080194.029096119,7885225984,29955719168
1778080194.238526758,7885225984,29955719168
1778080194.448137323,7885225984,29955719168
1778080194.657855704,7885225984,29955719168
1778080194.867294950,7885225984,29955719168
1778080195.076273851,7885225984,29955719168
1778080195.284541162,7885225984,29955719168
1778080195.493135204,7885225984,29955719168
1778080195.701635715,7885225984,29955719168
1778080195.909745740,7885225984,29955719168
1778080196.118774253,7885225984,29955719168
1778080196.327035756,9248989184,29955719168
1778080196.535628708,9248989184,29955719168
1778080196.743292180,9248989184,29955719168
1778080196.950840420,9248989184,29955719168
1778080197.158642885,9248989184,29955719168
1778080197.365800633,9248989184,29955719168
1778080197.573664634,9249054720,29955719168
1778080197.781930224,9249054720,29955719168
1778080197.989792698,9249054720,29955719168
1778080198.197444044,9249054720,29955719168
1778080198.405443419,9249054720,29955719168
1778080198.612917787,9249054720,29955719168
1778080198.821285946,9249054720,29955719168
1778080199.029089657,9249054720,29955719168
1778080199.236114667,9248989184,29955719168
1778080199.443376354,9248989184,29955719168
1778080199.650994794,9248989184,29955719168
1778080199.859052447,9248989184,29955719168
1778080200.067596025,9248989184,29955719168
1778080200.275409563,9248989184,29955719168
1778080200.483227779,9248989184,29955719168
1778080200.691035431,9248989184,29955719168
1778080200.898988645,9248989184,29955719168
1778080201.106222461,9248989184,29955719168
1778080201.313535177,9248923648,29955719168
1778080201.521424625,9248923648,29955719168
1778080201.729294681,9248923648,29955719168
1778080201.936464188,9248923648,29955719168
1778080202.144307476,9248923648,29955719168
1778080202.352271882,9249054720,29955719168
1778080202.560223642,9249054720,29955719168
1778080202.767805585,9249054720,29955719168
1778080202.975618144,9249054720,29955719168
1778080203.183171629,9249054720,29955719168
1778080203.391033784,9249054720,29955719168
1778080203.598469478,9521823744,29955719168
1778080203.806448893,7885225984,29955719168
1778080204.016284454,7885225984,29955719168
1778080204.225754439,7885160448,29955719168
1778080204.436391278,7885225984,29955719168
1778080204.645275613,7885225984,29955719168
1778080204.853337136,7886659584,29955719168
1778080205.061726433,7885225984,29955719168
1778080205.270596053,7885225984,29955719168
1778080205.479697856,7885225984,29955719168
1778080205.688482174,7885225984,29955719168
1778080205.897138057,9794588672,29955719168
1778080206.105501843,9249054720,29955719168
1778080206.313433854,9248989184,29955719168
1778080206.520657147,9248989184,29955719168
1778080206.728650559,9248989184,29955719168
1778080206.936861165,9248989184,29955719168
1778080207.144934946,9248989184,29955719168
1778080207.353115826,9248989184,29955719168
1778080207.561091795,9248989184,29955719168
1778080207.768519824,9248989184,29955719168
1778080207.976399066,9248989184,29955719168
1778080208.184323154,9248989184,29955719168
1778080208.392106873,9248989184,29955719168
1778080208.599337418,9248989184,29955719168
1778080208.807405813,9248989184,29955719168
1778080209.015246044,9248989184,29955719168
1778080209.223111340,9248989184,29955719168
1778080209.430759940,9248989184,29955719168
1778080209.637681428,9248989184,29955719168
1778080209.845054907,9248989184,29955719168
1778080210.052273514,9248989184,29955719168
1778080210.259981203,9248989184,29955719168
1778080210.467326891,9248989184,29955719168
1778080210.675301329,9249054720,29955719168
1778080210.883930272,9249054720,29955719168
1778080211.091691874,9249054720,29955719168
1778080211.299181484,9249054720,29955719168
1778080211.507120534,9249054720,29955719168
1778080211.714991494,9249054720,29955719168
1778080211.923521873,9249054720,29955719168
1778080212.131635096,9249054720,29955719168
1778080212.339132310,9248989184,29955719168
1778080212.547143916,9248989184,29955719168
1778080212.755417492,9248989184,29955719168
1778080212.963174414,9248989184,29955719168
1778080213.170335781,9249054720,29955719168
1778080213.378825367,7885225984,29955719168
1778080213.588325142,7885225984,29955719168
1778080213.801030024,7885225984,29955719168
1778080214.011633191,7885225984,29955719168
1778080214.222253399,7885225984,29955719168
1778080214.434631640,7885225984,29955719168
1778080214.645412264,7885225984,29955719168
1778080214.856779589,7885225984,29955719168
1778080215.067436120,7885225984,29955719168
1778080215.277372654,7885160448,29955719168
1778080215.487384293,7885160448,29955719168
1778080215.696878226,7885225984,29955719168
1778080215.906571422,7885225984,29955719168
1778080216.117581114,7885225984,29955719168
1778080216.329295354,7885225984,29955719168
1778080216.539501842,7885225984,29955719168
1778080216.749121484,7885225984,29955719168
1778080216.958856759,7885225984,29955719168
1778080217.167910315,7885160448,29955719168
1778080217.377839830,7885504512,29955719168
1778080217.589233509,7885225984,29955719168
